
Project:     BUAATrolley2018165
Program:     Inertial Explorer Version 8.70.5101
Profile:     BUAADNCForPlot
Source:      GNSS/INS Epochs(Smoothed TC Combined)
SolFile:      D:\confi\Documents\SPANProject\BUAATrolley2018165.cts
ProcessInfo: BUAATrolley2018165 by Unknown on 9/17/2018 at 09:59:39

Datum:       WGS84
Master 1:    Name BDStarBaseOEM71, Status ENABLED
             Antenna height 0.000 m, to L1PC [Generic(NONE)]
             Lat, Lon, El Hgt 40 06 04.16122, 116 07 53.73361, 58.918 m [WGS84, 2018.452]
Master 2:    Name BJNM, Status DISABLED
             Antenna height 0.000 m, to ARP [NOV702GG(NONE)]
             Lat, Lon, El Hgt 40 14 43.16664, 116 13 26.87428, 109.122 m [WGS84, 2018.449]
Remote:      Antenna height 0.000 m, to L1PC [Generic(NONE)]
IMU to GNSS Antenna Lever Arms:
             x=-0.275, y=-0.055, z=0.144 m (x-right, y-fwd, z-up)
Body to Sensor Rotations:
             xRot=0.000, yRot=0.000, zRot=0.000 degrees (Rotate IMU into Vehicle Frame)
IMU->Secondary Sensor Lever Arms: 
            x=-0.275, y=-0.055, z=0.144 m (x-right, y-fwd, z-up, IMU->SENSOR)

 Week ,    CorrTime ,   HzSpeed ,   Heading , iFlag    , GP , GL , BD ,   PDOP , Update         ,        CARms ,  DopRms ,        L1Rms ,      COG
(week         (sec)       (m/s)       (deg)                              (dop)                             (m)     (m/s)            (m)      (deg)
 2005 ,  379964.000 ,     0.001 ,  -105.554 , GPS      ,  7 ,  5 ,  4 ,   1.14 ,  GP TR         ,        4.760 ,   0.037 ,        0.026 ,    0.000
 2005 ,  379965.000 ,     0.008 ,  -105.572 , GPS      ,  7 ,  6 ,  3 ,   1.19 ,  GP TR         ,        4.770 ,   0.051 ,        0.023 ,    0.000
 2005 ,  379966.000 ,     0.437 ,  -105.816 , GPS      ,  6 ,  6 ,  3 ,   1.27 ,  GP TR         ,        0.680 ,   0.081 ,        0.029 ,  247.512
 2005 ,  379967.000 ,     1.197 ,  -101.216 , GPS      ,  6 ,  4 ,  3 ,   1.57 ,  GP TR         ,        5.600 ,   0.057 ,        0.017 ,  265.126
 2005 ,  379968.000 ,     1.630 ,   -95.713 , GPS      ,  6 ,  4 ,  3 ,   1.59 ,  GP TR         ,        0.630 ,   0.051 ,        0.015 ,  268.449
 2005 ,  379969.000 ,     1.493 ,   -89.514 , GPS      ,  7 ,  5 ,  3 ,   1.17 ,  GP TR         ,        0.830 ,   0.057 ,        0.014 ,  276.415
 2005 ,  379970.000 ,     1.983 ,   -91.049 , GPS      ,  7 ,  5 ,  3 ,   1.17 ,  GP TR         ,        0.920 ,   0.060 ,        0.016 ,  270.166
 2005 ,  379971.000 ,     2.200 ,   -97.988 , GPS      ,  7 ,  6 ,  3 ,   1.22 ,  GP TR         ,        0.740 ,   0.068 ,        0.011 ,  262.292
 2005 ,  379972.000 ,     2.453 ,   -90.084 , GPS      ,  7 ,  6 ,  2 ,   1.22 ,  GP TR         ,        0.760 ,   0.077 ,        0.015 ,  269.717
 2005 ,  379973.000 ,     2.673 ,   -84.749 , GPS      ,  7 ,  6 ,  3 ,   1.22 ,  GP TR         ,        0.730 ,   0.084 ,        0.012 ,  274.992
 2005 ,  379974.000 ,     2.672 ,   -81.757 , GPS      ,  7 ,  6 ,  2 ,   1.24 ,  GP TR         ,        0.780 ,   0.085 ,        0.013 ,  278.986
 2005 ,  379975.000 ,     2.760 ,   -76.441 , GPS      ,  8 ,  6 ,  1 ,   1.13 ,  GP TR         ,        0.740 ,   0.081 ,        0.013 ,  285.508
 2005 ,  379976.000 ,     2.948 ,   -75.887 , GPS      ,  8 ,  6 ,  3 ,   1.08 ,  GP TR         ,        0.680 ,   0.109 ,        0.014 ,  284.091
 2005 ,  379977.000 ,     2.951 ,   -70.215 , GPS      ,  7 ,  6 ,  3 ,   1.13 ,  GP TR         ,        0.450 ,   0.090 ,        0.014 ,  291.086
 2005 ,  379978.000 ,     2.905 ,   -65.857 , GPS      ,  7 ,  6 ,  2 ,   1.18 ,  GP TR         ,        0.460 ,   0.055 ,        0.015 ,  294.339
 2005 ,  379979.000 ,     3.058 ,   -62.726 , GPS      ,  6 ,  7 ,  3 ,   1.21 ,  GP TR         ,        0.450 ,   0.094 ,        0.013 ,  297.722
 2005 ,  379980.000 ,     2.964 ,   -60.144 , GPS      ,  6 ,  7 ,  3 ,   1.21 ,  GP TR         ,        0.480 ,   0.058 ,        0.012 ,  300.732
 2005 ,  379981.000 ,     3.037 ,   -55.062 , GPS      ,  8 ,  7 ,  3 ,   0.98 ,  GP TR         ,        0.440 ,   0.064 ,        0.016 ,  305.644
 2005 ,  379982.000 ,     2.811 ,   -52.428 , GPS      ,  8 ,  7 ,  3 ,   0.98 ,  GP TR         ,        0.440 ,   0.038 ,        0.017 ,  307.576
 2005 ,  379983.000 ,     2.619 ,   -49.661 , GPS      ,  8 ,  7 ,  3 ,   0.98 ,  GP TR         ,        0.450 ,   0.043 ,        0.016 ,  308.715
 2005 ,  379984.000 ,     2.496 ,   -49.894 , GPS      ,  8 ,  8 ,  4 ,   0.88 ,  GP TR         ,        3.740 ,   0.076 ,        0.019 ,  311.156
 2005 ,  379985.000 ,     2.685 ,   -61.447 , GPS      ,  8 ,  8 ,  4 ,   0.88 ,  GP TR         ,        3.710 ,   0.075 ,        0.016 ,  298.317
 2005 ,  379986.000 ,     2.593 ,   -53.088 , GPS      ,  8 ,  7 ,  4 ,   0.93 ,  GP TR         ,        0.490 ,   0.056 ,        0.017 ,  309.271
 2005 ,  379987.000 ,     2.313 ,   -39.708 , GPS      ,  8 ,  7 ,  4 ,   0.93 ,  GP TR         ,        0.490 ,   0.076 ,        0.017 ,  322.203
 2005 ,  379988.000 ,     2.067 ,   -34.349 , GPS      ,  8 ,  7 ,  4 ,   0.93 ,  GP TR         ,        0.530 ,   0.083 ,        0.012 ,  324.525
 2005 ,  379989.000 ,     2.001 ,   -24.402 , GPS      ,  8 ,  6 ,  3 ,   1.09 ,  GP TR         ,        0.470 ,   0.083 ,        0.012 ,  338.800
 2005 ,  379990.000 ,     1.844 ,   -19.492 , GPS      ,  8 ,  6 ,  4 ,   1.07 ,  GP TR         ,        0.460 ,   0.068 ,        0.012 ,  342.102
 2005 ,  379991.000 ,     1.839 ,   -22.289 , GPS      ,  8 ,  6 ,  4 ,   1.07 ,  GP TR         ,        0.460 ,   0.091 ,        0.016 ,  339.628
 2005 ,  379992.000 ,     1.891 ,   -18.686 , GPS      ,  8 ,  6 ,  4 ,   1.07 ,  GP TR         ,        0.450 ,   0.057 ,        0.012 ,  341.419
 2005 ,  379993.000 ,     1.896 ,   -14.529 , GPS      ,  8 ,  7 ,  4 ,   0.92 ,  GP TR         ,        0.560 ,   0.050 ,        0.015 ,  346.917
 2005 ,  379994.000 ,     1.825 ,   -13.016 , GPS      ,  8 ,  7 ,  4 ,   0.92 ,  GP TR         ,        0.550 ,   0.045 ,        0.015 ,  346.933
 2005 ,  379995.000 ,     1.786 ,    -6.895 , GPS      ,  8 ,  7 ,  4 ,   0.92 ,  GP TR         ,        0.540 ,   0.050 ,        0.016 ,  353.794
 2005 ,  379996.000 ,     1.808 ,    -1.215 , GPS      ,  8 ,  7 ,  4 ,   0.92 ,  GP TR         ,        0.520 ,   0.040 ,        0.015 ,  358.494
 2005 ,  379997.000 ,     1.783 ,    -5.259 , GPS      ,  8 ,  7 ,  4 ,   0.92 ,  GP TR         ,        0.490 ,   0.066 ,        0.018 ,  352.895
 2005 ,  379998.000 ,     1.869 ,   -11.494 , GPS      ,  8 ,  7 ,  3 ,   0.93 ,  GP TR         ,        0.530 ,   0.089 ,        0.014 ,  348.545
 2005 ,  379999.000 ,     1.887 ,    -9.289 , GPS      ,  8 ,  6 ,  3 ,   1.09 ,  GP TR         ,        0.470 ,   0.064 ,        0.015 ,  352.385
 2005 ,  380000.000 ,     1.862 ,    -3.688 , GPS      ,  8 ,  6 ,  4 ,   1.10 ,  GP TR         ,        0.470 ,   0.044 ,        0.015 ,  356.776
 2005 ,  380001.000 ,     1.790 ,    -1.285 , GPS      ,  8 ,  6 ,  4 ,   1.10 ,  GP TR         ,        0.470 ,   0.155 ,        0.020 ,  357.693
 2005 ,  380002.000 ,     1.661 ,    -4.977 , GPS      ,  8 ,  5 ,  4 ,   1.15 ,  GP TR         ,        0.490 ,   0.093 ,        0.022 ,  354.688
 2005 ,  380003.000 ,     1.732 ,   -17.929 , GPS      ,  8 ,  5 ,  4 ,   1.15 ,  GP TR         ,        0.500 ,   0.085 ,        0.022 ,  343.210
 2005 ,  380004.000 ,     1.874 ,   -10.773 , GPS      ,  8 ,  5 ,  4 ,   1.15 ,  GP TR         ,        0.510 ,   0.079 ,        0.029 ,  351.035
 2005 ,  380005.000 ,     1.724 ,    -1.711 , GPS      ,  8 ,  4 ,  4 ,   1.25 ,  GP TR         ,        0.520 ,   0.067 ,        0.018 ,  357.872
 2005 ,  380006.000 ,     1.836 ,    -2.222 , GPS      ,  8 ,  4 ,  4 ,   1.25 ,  GP TR         ,        0.530 ,   0.042 ,        0.028 ,  357.937
 2005 ,  380007.000 ,     1.772 ,    -4.905 , GPS      ,  8 ,  5 ,  4 ,   1.06 ,  GP TR         ,        0.660 ,   0.046 ,        0.041 ,  356.087
 2005 ,  380008.000 ,     1.745 ,    -2.221 , GPS      ,  7 ,  5 ,  4 ,   1.16 ,  GP TR         ,        0.540 ,   0.083 ,        0.015 ,  358.572
 2005 ,  380009.000 ,     1.793 ,    -0.313 , GPS      ,  7 ,  4 ,  4 ,   1.39 ,  GP TR         ,        0.580 ,   0.041 ,        0.019 ,  359.886
 2005 ,  380010.000 ,     1.796 ,    -1.903 , GPS      ,  7 ,  4 ,  4 ,   1.39 ,  GP TR         ,        0.570 ,   0.072 ,        0.018 ,  359.188
 2005 ,  380011.000 ,     1.778 ,    -0.727 , GPS      ,  7 ,  4 ,  4 ,   1.39 ,  GP TR         ,        0.590 ,   0.040 ,        0.016 ,    0.238
 2005 ,  380012.000 ,     1.805 ,    -0.720 , GPS      ,  7 ,  4 ,  4 ,   1.39 ,  GP TR         ,        0.580 ,   0.086 ,        0.019 ,    0.461
 2005 ,  380013.000 ,     1.733 ,    -5.513 , GPS      ,  7 ,  5 ,  4 ,   1.16 ,  GP TR         ,        0.560 ,   0.048 ,        0.018 ,  355.281
 2005 ,  380014.000 ,     1.772 ,    -4.760 , GPS      ,  6 ,  4 ,  4 ,   1.92 ,  GP TR         ,        0.600 ,   0.059 ,        0.015 ,  358.143
 2005 ,  380015.000 ,     1.773 ,    -4.063 , GPS      ,  6 ,  4 ,  4 ,   1.92 ,  GP TR         ,        0.610 ,   0.062 ,        0.018 ,  355.573
 2005 ,  380016.000 ,     1.753 ,    -3.624 , GPS      ,  6 ,  4 ,  4 ,   1.92 ,  GP TR         ,        0.600 ,   0.060 ,        0.017 ,  355.388
 2005 ,  380017.000 ,     1.752 ,    -2.957 , GPS      ,  6 ,  4 ,  4 ,   1.92 ,  GP TR         ,        0.610 ,   0.068 ,        0.018 ,  356.043
 2005 ,  380018.000 ,     1.799 ,    -2.833 , GPS      ,  6 ,  4 ,  4 ,   1.92 ,  GP TR         ,        0.610 ,   0.038 ,        0.017 ,  356.294
 2005 ,  380019.000 ,     1.710 ,    -2.038 , GPS      ,  6 ,  4 ,  4 ,   1.92 ,  GP TR         ,        0.610 ,   0.027 ,        0.019 ,  357.579
 2005 ,  380020.000 ,     1.727 ,    -1.195 , GPS      ,  6 ,  4 ,  4 ,   1.92 ,  GP TR         ,        0.620 ,   0.065 ,        0.017 ,  357.353
 2005 ,  380021.000 ,     1.762 ,    -1.289 , GPS      ,  6 ,  4 ,  4 ,   1.92 ,  GP TR         ,        0.620 ,   0.059 ,        0.017 ,  358.289
 2005 ,  380022.000 ,     1.743 ,    -4.266 , GPS      ,  6 ,  4 ,  4 ,   1.92 ,  GP TR         ,        0.610 ,   0.023 ,        0.018 ,  354.892
 2005 ,  380023.000 ,     1.703 ,    -3.756 , GPS      ,  6 ,  4 ,  4 ,   1.92 ,  GP TR         ,        0.620 ,   0.085 ,        0.016 ,  353.696
 2005 ,  380024.000 ,     1.748 ,    -3.533 , GPS      ,  6 ,  4 ,  4 ,   1.92 ,  GP TR         ,        0.620 ,   0.071 ,        0.018 ,  357.227
 2005 ,  380025.000 ,     1.793 ,    -2.724 , GPS      ,  6 ,  4 ,  4 ,   1.92 ,  GP TR         ,        0.620 ,   0.099 ,        0.019 ,  353.858
 2005 ,  380026.000 ,     1.777 ,    -4.052 , GPS      ,  6 ,  4 ,  3 ,   2.47 ,  GP TR         ,        0.670 ,   0.095 ,        0.016 ,  357.003
 2005 ,  380027.000 ,     1.726 ,    -2.858 , GPS      ,  6 ,  5 ,  3 ,   1.49 ,  GP TR         ,        0.690 ,   0.040 ,        0.018 ,  359.326
 2005 ,  380028.000 ,     1.665 ,    -3.545 , GPS      ,  6 ,  5 ,  3 ,   1.49 ,  GP TR         ,        0.630 ,   0.070 ,        0.020 ,  359.365
 2005 ,  380029.000 ,     1.685 ,    -2.040 , GPS      ,  7 ,  6 ,  3 ,   1.22 ,  GP TR         ,        0.730 ,   0.051 ,        0.016 ,  358.978
 2005 ,  380030.000 ,     1.729 ,    -0.162 , GPS      ,  7 ,  6 ,  3 ,   1.22 ,  GP TR         ,        0.790 ,   0.057 ,        0.015 ,  359.641
 2005 ,  380031.000 ,     1.772 ,    -3.683 , GPS      ,  7 ,  6 ,  3 ,   1.22 ,  GP TR         ,        0.730 ,   0.055 ,        0.013 ,  354.073
 2005 ,  380032.000 ,     1.805 ,    -5.399 , GPS      ,  7 ,  6 ,  3 ,   1.22 ,  GP TR         ,        0.700 ,   0.059 ,        0.014 ,  356.010
 2005 ,  380033.000 ,     1.802 ,    -1.738 , GPS      ,  7 ,  7 ,  3 ,   1.01 ,  GP TR         ,        0.670 ,   0.042 ,        0.012 ,  359.620
 2005 ,  380034.000 ,     1.802 ,    -3.041 , GPS      ,  7 ,  7 ,  3 ,   1.01 ,  GP TR         ,        0.650 ,   0.041 ,        0.012 ,  356.520
 2005 ,  380035.000 ,     1.794 ,    -4.072 , GPS      ,  7 ,  6 ,  3 ,   1.22 ,  GP TR         ,        0.730 ,   0.063 ,        0.012 ,  358.478
 2005 ,  380036.000 ,     1.829 ,    -1.995 , GPS      ,  7 ,  6 ,  3 ,   1.22 ,  GP TR         ,        0.730 ,   0.036 ,        0.015 ,  357.291
 2005 ,  380037.000 ,     1.774 ,    -2.741 , GPS      ,  7 ,  6 ,  3 ,   1.22 ,  GP TR         ,        0.730 ,   0.069 ,        0.016 ,  357.898
 2005 ,  380038.000 ,     1.619 ,    -7.768 , GPS      ,  7 ,  6 ,  3 ,   1.22 ,  GP TR         ,        0.750 ,   0.064 ,        0.016 ,  352.215
 2005 ,  380039.000 ,     1.578 ,    -8.001 , GPS      ,  7 ,  7 ,  3 ,   1.01 ,  GP TR         ,        0.680 ,   0.058 ,        0.014 ,  352.446
 2005 ,  380040.000 ,     1.421 ,   -10.738 , GPS      ,  8 ,  7 ,  3 ,   0.95 ,  GP TR         ,        0.630 ,   0.056 ,        0.017 ,  346.068
 2005 ,  380041.000 ,     1.407 ,   -11.274 , GPS      ,  8 ,  7 ,  3 ,   0.95 ,  GP TR         ,        0.620 ,   0.057 ,        0.015 ,  352.266
 2005 ,  380042.000 ,     1.588 ,    -3.612 , GPS      ,  8 ,  7 ,  3 ,   0.95 ,  GP TR         ,        0.610 ,   0.081 ,        0.019 ,  357.525
 2005 ,  380043.000 ,     1.666 ,     1.071 , GPS      ,  8 ,  6 ,  3 ,   1.11 ,  GP TR         ,        0.630 ,   0.041 ,        0.015 ,    3.773
 2005 ,  380044.000 ,     1.789 ,     2.987 , GPS      ,  8 ,  6 ,  3 ,   1.11 ,  GP TR         ,        0.640 ,   0.075 ,        0.015 ,    3.049
 2005 ,  380045.000 ,     1.787 ,     0.425 , GPS      ,  8 ,  6 ,  3 ,   1.11 ,  GP TR         ,        0.640 ,   0.053 ,        0.013 ,    1.409
 2005 ,  380046.000 ,     1.837 ,    -0.622 , GPS      ,  8 ,  6 ,  3 ,   1.11 ,  GP TR         ,        0.640 ,   0.039 ,        0.014 ,    1.311
 2005 ,  380047.000 ,     1.821 ,    -1.517 , GPS      ,  8 ,  6 ,  3 ,   1.11 ,  GP TR         ,        0.630 ,   0.076 ,        0.013 ,  358.217
 2005 ,  380048.000 ,     1.804 ,    -4.776 , GPS      ,  8 ,  6 ,  4 ,   1.09 ,  GP TR         ,        0.650 ,   0.055 ,        0.016 ,  357.493
 2005 ,  380049.000 ,     1.819 ,    -3.946 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.630 ,   0.048 ,        0.014 ,  356.115
 2005 ,  380050.000 ,     1.762 ,    -2.467 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.950 ,   0.039 ,        0.014 ,  357.815
 2005 ,  380051.000 ,     1.771 ,    -0.440 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.620 ,   0.080 ,        0.019 ,    0.721
 2005 ,  380052.000 ,     1.748 ,     2.478 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.640 ,   0.046 ,        0.014 ,    2.148
 2005 ,  380053.000 ,     1.837 ,     3.219 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.640 ,   0.105 ,        0.020 ,    4.152
 2005 ,  380054.000 ,     1.751 ,     3.417 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.610 ,   0.059 ,        0.013 ,    2.528
 2005 ,  380055.000 ,     1.656 ,     7.614 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.590 ,   0.079 ,        0.014 ,    8.235
 2005 ,  380056.000 ,     1.477 ,    10.313 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.600 ,   0.059 ,        0.014 ,   12.799
 2005 ,  380057.000 ,     0.811 ,     9.551 , GPS      ,  8 ,  7 ,  3 ,   0.95 ,  GP TR         ,        0.620 ,   0.048 ,        0.014 ,   11.304
 2005 ,  380058.000 ,     1.011 ,    12.601 , GPS      ,  8 ,  7 ,  3 ,   0.95 ,  GP TR         ,        0.620 ,   0.065 ,        0.013 ,   14.063
 2005 ,  380059.000 ,     1.654 ,    12.871 , GPS      ,  8 ,  7 ,  3 ,   0.95 ,  GP TR         ,        0.610 ,   0.083 ,        0.018 ,   14.266
 2005 ,  380060.000 ,     1.724 ,    16.725 , GPS      ,  8 ,  7 ,  3 ,   0.95 ,  GP TR         ,        0.620 ,   0.093 ,        0.032 ,   17.647
 2005 ,  380061.000 ,     1.720 ,    20.220 , GPS      ,  8 ,  7 ,  3 ,   0.95 ,  GP TR         ,        0.620 ,   0.085 ,        0.015 ,   19.872
 2005 ,  380062.000 ,     1.710 ,    19.696 , GPS      ,  8 ,  7 ,  3 ,   0.95 ,  GP TR         ,        0.630 ,   0.115 ,        0.020 ,   20.974
 2005 ,  380063.000 ,     1.662 ,    21.590 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.600 ,   0.061 ,        0.016 ,   23.264
 2005 ,  380064.000 ,     1.610 ,    23.249 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.600 ,   0.061 ,        0.016 ,   26.911
 2005 ,  380065.000 ,     1.641 ,    24.538 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.600 ,   0.063 ,        0.015 ,   28.054
 2005 ,  380066.000 ,     1.631 ,    29.155 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.590 ,   0.070 ,        0.015 ,   29.196
 2005 ,  380067.000 ,     1.743 ,    29.531 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.590 ,   0.074 ,        0.014 ,   29.662
 2005 ,  380068.000 ,     1.824 ,    16.517 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.590 ,   0.070 ,        0.013 ,   16.132
 2005 ,  380069.000 ,     1.812 ,     9.192 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.590 ,   0.077 ,        0.012 ,    9.867
 2005 ,  380070.000 ,     1.524 ,    11.785 , GPS      ,  8 ,  7 ,  4 ,   0.94 ,  GP TR         ,        0.590 ,   0.069 ,        0.015 ,   13.622
 2005 ,  380071.000 ,     1.630 ,    15.637 , GPS      ,  9 ,  7 ,  3 ,   0.84 ,  GP TR         ,        0.600 ,   0.080 ,        0.015 ,   20.185
 2005 ,  380072.000 ,     1.566 ,    27.299 , GPS      ,  9 ,  7 ,  3 ,   0.84 ,  GP TR         ,        0.590 ,   0.052 ,        0.014 ,   29.735
 2005 ,  380073.000 ,     1.474 ,    41.127 , GPS      ,  9 ,  8 ,  4 ,   0.80 ,  GP TR         ,        0.560 ,   0.081 ,        0.015 ,   49.282
 2005 ,  380074.000 ,     1.536 ,    61.863 , GPS      ,  9 ,  7 ,  4 ,   0.84 ,  GP TR         ,        0.550 ,   0.075 ,        0.015 ,   64.086
 2005 ,  380075.000 ,     1.552 ,    69.933 , GPS      ,  9 ,  7 ,  4 ,   0.84 ,  GP TR         ,        0.550 ,   0.174 ,        0.019 ,   69.394
 2005 ,  380076.000 ,     1.680 ,    70.128 , GPS      ,  9 ,  7 ,  4 ,   0.84 ,  GP TR         ,        0.540 ,   0.058 ,        0.023 ,   72.433
 2005 ,  380077.000 ,     1.699 ,    61.982 , GPS      ,  9 ,  7 ,  4 ,   0.84 ,  GP TR         ,        0.550 ,   0.077 ,        0.019 ,   63.624
 2005 ,  380078.000 ,     1.681 ,    51.099 , GPS      ,  8 ,  7 ,  4 ,   0.93 ,  GP TR         ,        0.400 ,   0.063 ,        0.018 ,   50.992
 2005 ,  380079.000 ,     1.606 ,    51.496 , GPS      ,  8 ,  7 ,  4 ,   0.93 ,  GP TR         ,        0.410 ,   0.062 ,        0.017 ,   55.941
 2005 ,  380080.000 ,     1.601 ,    58.289 , GPS      ,  8 ,  7 ,  4 ,   0.93 ,  GP TR         ,        0.410 ,   0.057 ,        0.015 ,   60.429
 2005 ,  380081.000 ,     1.653 ,    58.954 , GPS      ,  8 ,  7 ,  4 ,   0.93 ,  GP TR         ,        0.410 ,   0.071 ,        0.016 ,   58.953
 2005 ,  380082.000 ,     1.728 ,    60.095 , GPS      ,  7 ,  7 ,  4 ,   1.03 ,  GP TR         ,        0.430 ,   0.074 ,        0.012 ,   61.887
 2005 ,  380083.000 ,     1.775 ,    65.144 , GPS      ,  8 ,  8 ,  4 ,   0.88 ,  GP TR         ,        0.460 ,   0.053 ,        0.017 ,   66.569
 2005 ,  380084.000 ,     1.650 ,    68.651 , GPS      ,  9 ,  7 ,  4 ,   0.84 ,  GP TR         ,        0.460 ,   0.086 ,        0.016 ,   70.195
 2005 ,  380085.000 ,     1.702 ,    63.491 , GPS      ,  9 ,  7 ,  4 ,   0.84 ,  GP TR         ,        0.480 ,   0.116 ,        0.012 ,   63.966
 2005 ,  380086.000 ,     1.736 ,    65.674 , GPS      ,  9 ,  7 ,  4 ,   0.84 ,  GP TR         ,        0.490 ,   0.198 ,        0.017 ,   70.967
 2005 ,  380087.000 ,     1.621 ,    69.136 , GPS      ,  8 ,  7 ,  4 ,   0.93 ,  GP TR         ,        0.460 ,   0.138 ,        0.014 ,   67.005
 2005 ,  380088.000 ,     1.680 ,    69.986 , GPS      ,  7 ,  6 ,  4 ,   1.04 ,  GP TR         ,        0.340 ,   0.156 ,        0.023 ,   74.652
 2005 ,  380089.000 ,     1.681 ,    71.844 , GPS      ,  8 ,  5 ,  4 ,   1.05 ,  GP TR         ,        0.330 ,   0.085 ,        0.021 ,   76.613
 2005 ,  380090.000 ,     1.692 ,    76.614 , GPS      ,  6 ,  5 ,  4 ,   1.21 ,  GP TR         ,        0.360 ,   0.182 ,        0.015 ,   73.093
 2005 ,  380091.000 ,     1.684 ,    79.510 , GPS      ,  5 ,  4 ,  4 ,   1.72 ,  GP TR         ,        0.350 ,   0.198 ,        0.021 ,   79.429
 2005 ,  380092.000 ,     1.596 ,    82.889 , GPS      ,  5 ,  4 ,  4 ,   1.72 ,  GP TR         ,        0.340 ,   0.085 ,        0.023 ,   84.689
 2005 ,  380093.000 ,     1.642 ,    83.970 , GPS      ,  5 ,  4 ,  4 ,   1.72 ,  GP TR         ,        0.330 ,   0.117 ,        0.023 ,   82.048
 2005 ,  380094.000 ,     1.712 ,    85.530 , GPS      ,  5 ,  4 ,  4 ,   1.72 ,  GP TR         ,        0.340 ,   0.112 ,        0.029 ,   92.096
 2005 ,  380095.000 ,     1.766 ,    87.477 , GPS      ,  6 ,  4 ,  4 ,   1.39 ,  GP TR         ,        0.360 ,   0.070 ,        0.020 ,   88.648
 2005 ,  380096.000 ,     1.783 ,    87.273 , GPS      ,  7 ,  4 ,  4 ,   1.28 ,  GP TR         ,        0.660 ,   0.174 ,        0.020 ,   88.170
 2005 ,  380097.000 ,     1.792 ,    90.458 , GPS      ,  6 ,  4 ,  4 ,   1.39 ,  GP TR         ,        0.340 ,   0.139 ,        0.016 ,   93.233
 2005 ,  380098.000 ,     1.743 ,    94.467 , GPS      ,  6 ,  4 ,  4 ,   1.39 ,  GP TR         ,        0.330 ,   0.175 ,        0.020 ,   94.719
 2005 ,  380099.000 ,     1.772 ,    96.086 , GPS      ,  6 ,  4 ,  4 ,   1.35 ,  GP TR         ,        0.320 ,   0.169 ,        0.017 ,  102.575
 2005 ,  380100.000 ,     1.709 ,    96.784 , GPS      ,  6 ,  4 ,  4 ,   1.38 ,  GP TR         ,        4.800 ,   0.206 ,        0.023 ,   95.819
 2005 ,  380101.000 ,     1.674 ,    96.628 , GPS      ,  7 ,  4 ,  4 ,   1.18 ,  GP TR         ,        0.680 ,   0.103 ,        0.012 ,   99.255
 2005 ,  380102.000 ,     1.693 ,    98.955 , GPS      ,  7 ,  4 ,  4 ,   1.22 ,  GP TR         ,        0.820 ,   0.212 ,        0.018 ,   97.553
 2005 ,  380103.000 ,     1.669 ,   104.137 , GPS      ,  7 ,  5 ,  5 ,   1.08 ,  GP TR         ,        4.110 ,   0.157 ,        0.013 ,  109.288
 2005 ,  380104.000 ,     1.772 ,   106.699 , GPS      ,  5 ,  5 ,  5 ,   1.35 ,  GP TR         ,        4.500 ,   0.079 ,        0.018 ,  108.415
 2005 ,  380105.000 ,     1.730 ,   110.732 , GPS      ,  5 ,  6 ,  5 ,   1.27 ,  GP TR         ,        4.340 ,   0.120 ,        0.014 ,  112.897
 2005 ,  380106.000 ,     1.697 ,   112.832 , GPS      ,  5 ,  6 ,  5 ,   1.27 ,  GP TR         ,        4.350 ,   0.120 ,        0.015 ,  113.802
 2005 ,  380107.000 ,     1.688 ,   112.405 , GPS      ,  6 ,  5 ,  5 ,   1.15 ,  GP TR         ,        4.370 ,   0.053 ,        0.017 ,  109.599
 2005 ,  380108.000 ,     1.724 ,   113.174 , GPS      ,  5 ,  5 ,  5 ,   1.37 ,  GP TR         ,        4.640 ,   0.046 ,        0.014 ,  113.960
 2005 ,  380109.000 ,     1.730 ,   111.594 , GPS      ,  5 ,  5 ,  5 ,   1.37 ,  GP TR         ,        4.690 ,   0.056 ,        0.013 ,  110.898
 2005 ,  380110.000 ,     1.834 ,   108.790 , GPS      ,  5 ,  5 ,  5 ,   1.37 ,  GP TR         ,        4.720 ,   0.069 ,        0.012 ,  109.722
 2005 ,  380111.000 ,     1.764 ,   110.468 , GPS      ,  5 ,  6 ,  5 ,   1.27 ,  GP TR         ,        4.500 ,   0.045 ,        0.014 ,  113.837
